,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1942)",0,0,0,1,0,0,0
"('cell', 2242)",0,0,0,1,0,0,0
"('cell', 2234)",0,0,0,3,0,0,0
"('cell', 1012)",0,0,1,1,0,1,0
"('cell', 2124)",0,0,0,1,0,0,0
"('cell', 2085)",0,0,0,1,0,0,0
"('cell', 2110)",0,0,0,2,0,0,0
"('cell', 1182)",0,1,0,6,0,0,1
"('cell', 1248)",0,2,0,2,0,0,1
"('cell', 1277)",0,2,0,3,0,0,1
"('cell', 1249)",0,3,0,0,0,0,1
"('cell', 1209)",0,3,0,0,0,0,1
"('cell', 292)",0,0,1,1,0,2,0
"('cell', 58)",0,0,2,2,0,3,0
"('cell', 1861)",0,0,0,1,0,0,0
"('cell', 2104)",0,0,0,1,0,0,0
"('cell', 2154)",0,0,0,1,0,0,0
"('cell', 1990)",0,0,0,1,0,0,0
"('cell', 2031)",0,0,1,2,0,0,0
"('cell', 2106)",0,0,0,3,0,0,0
"('cell', 2150)",0,0,0,1,0,0,0
"('cell', 2113)",0,0,0,2,0,0,0
"('cell', 2081)",0,0,0,3,0,0,0
"('cell', 1988)",0,0,1,2,0,0,1
"('cell', 2026)",0,0,1,4,0,0,0
"('cell', 2020)",0,0,1,3,0,0,0
"('cell', 2057)",0,0,0,3,0,0,0
"('cell', 2165)",0,0,0,1,0,0,0
"('cell', 2139)",0,0,0,2,0,0,0
"('cell', 2160)",0,0,0,1,0,0,0
"('cell', 2226)",0,0,0,1,0,0,0
"('cell', 2237)",0,0,0,1,0,0,0
"('cell', 2107)",0,0,0,3,0,0,0
"('cell', 2127)",0,0,0,3,0,0,0
"('cell', 2078)",0,0,0,3,0,0,0
"('cell', 1811)",0,0,0,2,0,0,0
"('cell', 1788)",0,0,0,1,0,0,0
"('cell', 622)",0,0,7,0,0,8,0
"('cell', 660)",0,0,3,0,1,11,0
"('cell', 578)",0,0,6,0,0,7,0
"('cell', 720)",0,0,2,0,0,2,1
"('cell', 539)",0,0,7,0,0,8,0
"('cell', 988)",0,0,0,0,1,4,0
"('cell', 848)",0,1,0,0,1,1,0
"('cell', 786)",0,1,0,0,1,3,1
"('cell', 1006)",0,1,0,2,0,0,1
"('cell', 1063)",0,2,0,2,0,0,0
"('cell', 1102)",0,2,0,2,0,0,0
"('cell', 1040)",0,1,0,1,0,0,0
"('cell', 1138)",0,1,0,4,0,0,1
"('cell', 1137)",0,1,0,4,0,0,1
"('cell', 935)",0,3,0,0,0,0,0
"('cell', 954)",0,1,0,0,0,0,0
"('cell', 991)",0,1,0,0,0,0,0
"('cell', 894)",0,3,0,0,0,0,1
"('cell', 182)",0,0,0,2,0,0,0
"('cell', 131)",0,0,0,2,0,0,0
"('cell', 44)",0,0,1,2,0,1,0
"('cell', 71)",0,0,2,1,0,2,0
"('cell', 425)",0,0,9,0,0,4,0
"('cell', 275)",0,0,5,0,0,8,0
"('cell', 242)",0,0,5,0,0,5,0
"('cell', 190)",0,0,2,2,0,1,0
"('cell', 211)",0,0,3,0,0,3,0
"('cell', 137)",0,0,0,1,0,1,0
"('cell', 107)",0,0,0,2,0,0,0
"('cell', 90)",0,0,0,1,0,0,0
"('cell', 115)",0,0,0,1,0,2,0
"('cell', 165)",0,0,1,0,0,2,0
"('cell', 169)",0,0,2,2,0,1,0
"('cell', 103)",0,0,2,1,0,3,0
"('cell', 207)",0,0,4,0,0,7,0
"('cell', 160)",0,0,2,0,0,3,0
"('cell', 123)",0,0,3,0,0,2,0
"('cell', 93)",0,0,6,2,0,3,0
"('cell', 202)",0,0,3,1,2,8,0
"('cell', 130)",0,0,5,0,1,10,0
"('cell', 17)",0,1,2,0,3,3,0
"('cell', 7)",0,1,1,0,3,3,0
"('cell', 46)",0,0,0,5,0,0,0
"('cell', 4)",0,1,0,1,0,0,0
"('cell', 14)",0,3,0,0,0,0,0
"('cell', 750)",0,0,1,0,1,2,1
"('cell', 788)",0,0,0,2,0,0,0
"('cell', 858)",0,0,0,1,0,0,0
"('cell', 925)",0,0,1,2,0,0,0
"('cell', 963)",0,0,0,1,0,0,0
"('cell', 594)",0,0,0,1,0,0,0
"('cell', 381)",0,0,1,0,0,0,0
"('cell', 328)",0,0,1,0,0,1,0
"('cell', 1771)",0,0,0,5,0,0,0
"('cell', 111)",0,0,0,8,0,0,1
"('cell', 104)",0,0,0,11,0,0,2
"('cell', 24)",0,0,1,7,0,0,0
"('cell', 2064)",0,0,0,2,0,0,0
"('cell', 1948)",0,0,0,1,0,0,0
"('cell', 1910)",0,0,0,1,0,0,0
"('cell', 1949)",0,0,0,1,0,0,0
"('cell', 2080)",0,0,0,2,0,0,0
"('cell', 2058)",0,0,0,4,0,0,0
"('cell', 2046)",0,0,0,4,0,0,0
"('cell', 2060)",0,0,0,2,0,0,0
"('cell', 1951)",0,0,0,3,0,0,0
"('cell', 1927)",0,0,0,3,0,0,0
"('cell', 2134)",0,0,0,1,0,0,0
"('cell', 2091)",0,0,0,2,0,0,0
"('cell', 1930)",0,0,0,1,0,0,1
"('cell', 2225)",0,0,0,2,0,0,0
"('cell', 1867)",0,0,0,1,0,0,0
"('cell', 2118)",0,1,0,2,0,0,1
"('cell', 2112)",0,1,0,0,0,0,1
"('cell', 2135)",0,1,0,4,0,0,1
"('cell', 1572)",0,0,0,4,0,0,0
"('cell', 1554)",0,0,0,8,0,0,0
"('cell', 1553)",0,0,0,8,0,0,0
"('cell', 1743)",0,0,0,2,0,0,0
"('cell', 1707)",0,0,0,2,0,0,0
"('cell', 1732)",0,0,0,1,0,0,0
"('cell', 1721)",0,0,0,1,0,0,0
"('cell', 1820)",0,0,1,6,0,0,1
"('cell', 1836)",0,0,1,3,0,0,0
"('cell', 2079)",0,0,0,4,0,0,0
"('cell', 1550)",0,0,0,4,0,0,0
"('cell', 1826)",0,2,0,0,0,0,0
"('cell', 808)",0,0,1,0,0,3,1
"('cell', 617)",0,0,0,1,0,0,0
"('cell', 582)",0,0,0,1,0,0,1
"('cell', 627)",0,0,0,1,0,0,1
"('cell', 351)",0,0,1,0,0,4,0
"('cell', 367)",0,0,6,0,0,5,0
"('cell', 758)",0,1,0,0,0,2,1
"('cell', 1499)",0,0,0,2,0,0,0
"('cell', 1528)",0,0,0,2,0,0,0
"('cell', 1516)",0,0,0,6,0,0,0
"('cell', 1379)",0,0,0,1,0,0,0
"('cell', 1317)",0,0,0,1,0,0,0
"('cell', 1377)",0,1,0,2,0,0,0
"('cell', 1237)",0,0,0,1,0,0,0
"('cell', 1247)",0,0,0,2,0,0,0
"('cell', 1468)",0,0,0,2,0,0,0
"('cell', 1443)",0,0,0,2,0,0,0
"('cell', 940)",0,1,0,0,0,0,0
"('cell', 907)",0,0,0,0,1,0,0
"('cell', 995)",0,1,0,1,0,0,1
"('cell', 950)",0,1,0,0,1,0,0
"('cell', 726)",0,0,0,0,1,0,0
"('cell', 798)",0,0,0,0,3,1,0
"('cell', 757)",0,0,0,0,3,1,0
"('cell', 1013)",0,0,0,0,1,3,0
"('cell', 832)",0,0,0,0,6,1,0
"('cell', 859)",0,0,0,0,2,1,0
"('cell', 1079)",0,0,0,3,0,0,1
"('cell', 1057)",0,1,0,3,0,0,1
"('cell', 878)",0,3,0,0,0,0,1
"('cell', 906)",0,1,0,0,0,0,0
"('cell', 193)",0,0,0,2,0,0,0
"('cell', 215)",0,0,1,2,0,0,1
"('cell', 238)",0,0,5,0,0,1,0
"('cell', 228)",0,0,3,1,0,1,1
"('cell', 380)",0,1,6,0,0,2,0
"('cell', 18)",0,0,3,1,0,5,0
"('cell', 63)",0,0,3,1,0,3,0
"('cell', 11)",0,1,3,0,3,2,0
"('cell', 1)",0,0,0,1,0,0,0
"('cell', 327)",0,0,4,1,0,8,0
"('cell', 282)",0,0,2,1,0,9,0
"('cell', 465)",0,0,6,0,0,9,0
"('cell', 716)",0,0,1,0,1,4,0
"('cell', 794)",0,0,0,0,6,4,0
"('cell', 665)",0,0,0,0,3,0,0
"('cell', 695)",0,0,0,0,5,1,0
"('cell', 528)",0,0,2,1,8,0,0
"('cell', 1110)",0,0,2,0,0,2,0
"('cell', 1144)",0,0,2,0,0,2,0
"('cell', 1090)",0,0,2,1,0,2,0
"('cell', 1294)",0,0,2,0,0,0,0
"('cell', 1043)",0,0,1,0,0,3,0
"('cell', 668)",0,0,0,1,0,0,1
"('cell', 644)",0,0,0,1,0,0,0
"('cell', 555)",0,0,0,1,0,0,0
"('cell', 600)",0,0,0,1,0,0,0
"('cell', 485)",0,0,0,1,0,0,0
"('cell', 336)",0,0,1,1,0,1,0
"('cell', 236)",0,0,1,2,0,2,0
"('cell', 1540)",0,0,0,2,0,0,0
"('cell', 1759)",0,0,0,6,0,0,0
"('cell', 1892)",0,0,0,1,0,0,0
"('cell', 1791)",0,0,0,5,0,0,0
"('cell', 1781)",0,0,0,3,0,0,0
"('cell', 27)",0,2,0,0,0,0,0
"('cell', 34)",0,5,0,0,0,0,0
"('cell', 47)",0,1,0,4,0,0,0
"('cell', 61)",0,0,0,7,0,0,1
"('cell', 72)",0,0,0,7,0,0,1
"('cell', 217)",0,0,0,5,0,0,1
"('cell', 2088)",0,0,0,1,0,0,0
"('cell', 1953)",0,0,0,1,0,0,0
"('cell', 1924)",0,0,0,1,0,0,1
"('cell', 2002)",0,0,0,1,0,0,0
"('cell', 2070)",0,0,0,1,0,0,0
"('cell', 1964)",0,0,0,1,0,0,0
"('cell', 2040)",0,0,0,1,0,0,0
"('cell', 1994)",0,0,0,1,0,0,0
"('cell', 2076)",0,0,0,1,0,0,0
"('cell', 2023)",0,0,1,4,0,0,0
"('cell', 2109)",0,0,0,6,0,0,1
"('cell', 2008)",0,0,0,4,0,0,1
"('cell', 2019)",0,0,0,6,0,0,1
"('cell', 1933)",0,0,1,2,0,0,1
"('cell', 2149)",0,1,0,1,0,0,0
"('cell', 2123)",0,1,0,0,0,0,0
"('cell', 2133)",0,1,0,1,0,0,0
"('cell', 2132)",0,1,0,2,0,0,0
"('cell', 1886)",0,0,0,1,0,0,0
"('cell', 1895)",0,0,0,1,0,0,0
"('cell', 1935)",0,0,0,1,0,0,0
"('cell', 1890)",0,1,0,0,0,0,0
"('cell', 1929)",0,0,0,1,0,0,0
"('cell', 1918)",0,1,0,0,0,0,0
"('cell', 1955)",0,0,0,0,0,0,1
"('cell', 1940)",0,0,0,1,0,0,1
"('cell', 2063)",0,0,0,1,0,0,0
"('cell', 2038)",0,0,0,1,0,0,0
"('cell', 2059)",0,0,0,1,0,0,0
"('cell', 2100)",0,1,0,2,0,0,0
"('cell', 1919)",0,0,0,1,0,0,0
"('cell', 1911)",0,0,0,2,0,0,0
"('cell', 2103)",0,1,0,5,0,0,1
"('cell', 1980)",0,0,0,4,0,0,1
"('cell', 1309)",0,1,0,1,6,2,0
"('cell', 1649)",0,1,0,1,0,0,0
"('cell', 1700)",0,1,0,0,0,0,0
"('cell', 1686)",0,1,0,0,0,0,0
"('cell', 1764)",0,0,1,6,0,0,0
"('cell', 1817)",0,0,1,5,0,0,0
"('cell', 1881)",0,1,0,0,0,0,0
"('cell', 1879)",0,1,0,0,0,0,0
"('cell', 1850)",0,1,0,0,0,0,0
"('cell', 1854)",0,2,0,0,0,0,0
"('cell', 1762)",0,0,0,2,0,0,0
"('cell', 1872)",0,0,0,2,0,0,1
"('cell', 1864)",0,0,0,2,0,0,0
"('cell', 1891)",0,0,0,2,0,0,1
"('cell', 1370)",0,0,1,0,0,0,0
"('cell', 1251)",0,0,2,0,0,1,0
"('cell', 1694)",0,1,0,1,0,1,0
"('cell', 1805)",0,0,0,4,0,0,1
"('cell', 2217)",0,0,0,1,0,0,0
"('cell', 2236)",0,0,0,1,0,0,0
"('cell', 1889)",0,1,0,1,0,0,0
"('cell', 1859)",0,0,0,1,0,0,0
"('cell', 1839)",0,1,0,0,0,0,0
"('cell', 1853)",0,2,0,0,0,0,0
"('cell', 2099)",0,1,0,0,0,0,0
"('cell', 2096)",0,1,0,0,0,0,0
"('cell', 2068)",0,1,0,0,0,0,0
"('cell', 1947)",0,0,0,1,0,0,0
"('cell', 1921)",0,1,0,0,0,0,0
"('cell', 1914)",0,1,0,1,0,0,0
"('cell', 1897)",0,0,0,2,0,0,0
"('cell', 1888)",0,2,0,0,0,0,0
"('cell', 2240)",0,0,0,1,0,0,0
"('cell', 1658)",0,0,0,1,0,0,0
"('cell', 682)",0,0,2,1,0,1,1
"('cell', 656)",0,0,4,1,1,0,1
"('cell', 581)",0,0,2,1,0,0,1
"('cell', 384)",0,1,5,0,0,4,1
"('cell', 419)",0,1,6,0,1,1,0
"('cell', 1089)",0,0,0,0,0,3,1
"('cell', 1097)",0,0,0,0,2,4,0
"('cell', 1307)",0,1,0,0,5,2,0
"('cell', 1471)",0,1,0,2,0,0,0
